"gmina","gmina_nazwa","rok","lud_na_1k"
"3023052","Powidz (2)",2022,27.9
"3023052","Powidz (2)",2023,27.6
"3023062","Słupca (2)",2000,NA
"3023062","Słupca (2)",2001,NA
"3023062","Słupca (2)",2002,61.3
"3023062","Słupca (2)",2003,61.2
"3023062","Słupca (2)",2004,61.3
"3023062","Słupca (2)",2005,61.7
"3023062","Słupca (2)",2006,62.4
"3023062","Słupca (2)",2007,63
"3023062","Słupca (2)",2008,63.3
"3023062","Słupca (2)",2009,63.3
"3023062","Słupca (2)",2010,64.6
"3023062","Słupca (2)",2011,64.3
"3023062","Słupca (2)",2012,63.9
"3023062","Słupca (2)",2013,63.3
"3023062","Słupca (2)",2014,62.8
"3023062","Słupca (2)",2015,62.9
"3023062","Słupca (2)",2016,63.6
"3023062","Słupca (2)",2017,63.8
"3023062","Słupca (2)",2018,63.8
"3023062","Słupca (2)",2019,64
"3023062","Słupca (2)",2020,67.2
"3023062","Słupca (2)",2021,67.8
"3023062","Słupca (2)",2022,68.1
"3023062","Słupca (2)",2023,68.3
"3023072","Strzałkowo (2)",2000,NA
"3023072","Strzałkowo (2)",2001,NA
"3023072","Strzałkowo (2)",2002,66
"3023072","Strzałkowo (2)",2003,66.3
"3023072","Strzałkowo (2)",2004,67.1
"3023072","Strzałkowo (2)",2005,67.7
"3023072","Strzałkowo (2)",2006,67.5
"3023072","Strzałkowo (2)",2007,66.4
"3023072","Strzałkowo (2)",2008,66.2
"3023072","Strzałkowo (2)",2009,66.2
"3023072","Strzałkowo (2)",2010,70.8
"3023072","Strzałkowo (2)",2011,71.3
"3023072","Strzałkowo (2)",2012,71.9
"3023072","Strzałkowo (2)",2013,72.1
"3023072","Strzałkowo (2)",2014,72.5
"3023072","Strzałkowo (2)",2015,72.6
"3023072","Strzałkowo (2)",2016,72.9
"3023072","Strzałkowo (2)",2017,72.9
"3023072","Strzałkowo (2)",2018,72.5
"3023072","Strzałkowo (2)",2019,72.2
"3023072","Strzałkowo (2)",2020,70.6
"3023072","Strzałkowo (2)",2021,70.3
"3023072","Strzałkowo (2)",2022,70.1
"3023072","Strzałkowo (2)",2023,69.8
"3023083","Zagórów (3)",2000,NA
"3023083","Zagórów (3)",2001,NA
"3023083","Zagórów (3)",2002,57.1
"3023083","Zagórów (3)",2003,56.9
"3023083","Zagórów (3)",2004,57
"3023083","Zagórów (3)",2005,56.9
"3023083","Zagórów (3)",2006,56.6
"3023083","Zagórów (3)",2007,56.6
"3023083","Zagórów (3)",2008,56.8
"3023083","Zagórów (3)",2009,56.9
"3023083","Zagórów (3)",2010,57.4
"3023083","Zagórów (3)",2011,57.3
"3023083","Zagórów (3)",2012,57.3
"3023083","Zagórów (3)",2013,57.2
"3023083","Zagórów (3)",2014,57.1
"3023083","Zagórów (3)",2015,56.9
"3023083","Zagórów (3)",2016,56.7
"3023083","Zagórów (3)",2017,56.7
"3023083","Zagórów (3)",2018,56.5
"3023083","Zagórów (3)",2019,56
"3023083","Zagórów (3)",2020,54
"3023083","Zagórów (3)",2021,53.5
"3023083","Zagórów (3)",2022,53.4
"3023083","Zagórów (3)",2023,53.2
"3023084","Zagórów - miasto (4)",2000,NA
"3023084","Zagórów - miasto (4)",2001,NA
"3023084","Zagórów - miasto (4)",2002,843.3
"3023084","Zagórów - miasto (4)",2003,840.1
"3023084","Zagórów - miasto (4)",2004,845.3
"3023084","Zagórów - miasto (4)",2005,850.3
"3023084","Zagórów - miasto (4)",2006,847.4
"3023084","Zagórów - miasto (4)",2007,849.4
"3023084","Zagórów - miasto (4)",2008,859.6
"3023084","Zagórów - miasto (4)",2009,864.5
"3023084","Zagórów - miasto (4)",2010,885.8
"3023084","Zagórów - miasto (4)",2011,881.4
"3023084","Zagórów - miasto (4)",2012,887.8
"3023084","Zagórów - miasto (4)",2013,891
"3023084","Zagórów - miasto (4)",2014,894.2
"3023084","Zagórów - miasto (4)",2015,891
"3023084","Zagórów - miasto (4)",2016,877
"3023084","Zagórów - miasto (4)",2017,879.1
"3023084","Zagórów - miasto (4)",2018,873.5
"3023084","Zagórów - miasto (4)",2019,856.1
"3023084","Zagórów - miasto (4)",2020,836
"3023084","Zagórów - miasto (4)",2021,815.7
"3023084","Zagórów - miasto (4)",2022,808.1
"3023084","Zagórów - miasto (4)",2023,793.3
"3023085","Zagórów - obszar wiejski (5)",2000,NA
"3023085","Zagórów - obszar wiejski (5)",2001,NA
"3023085","Zagórów - obszar wiejski (5)",2002,39.7
"3023085","Zagórów - obszar wiejski (5)",2003,39.7
"3023085","Zagórów - obszar wiejski (5)",2004,39.6
"3023085","Zagórów - obszar wiejski (5)",2005,39.4
"3023085","Zagórów - obszar wiejski (5)",2006,39.2
"3023085","Zagórów - obszar wiejski (5)",2007,39.2
"3023085","Zagórów - obszar wiejski (5)",2008,39.2
"3023085","Zagórów - obszar wiejski (5)",2009,39.2
"3023085","Zagórów - obszar wiejski (5)",2010,39.2
"3023085","Zagórów - obszar wiejski (5)",2011,39.1
"3023085","Zagórów - obszar wiejski (5)",2012,39
"3023085","Zagórów - obszar wiejski (5)",2013,38.8
"3023085","Zagórów - obszar wiejski (5)",2014,38.6
"3023085","Zagórów - obszar wiejski (5)",2015,38.5
"3023085","Zagórów - obszar wiejski (5)",2016,38.7
"3023085","Zagórów - obszar wiejski (5)",2017,38.6
"3023085","Zagórów - obszar wiejski (5)",2018,38.5
"3023085","Zagórów - obszar wiejski (5)",2019,38.4
"3023085","Zagórów - obszar wiejski (5)",2020,36.8
"3023085","Zagórów - obszar wiejski (5)",2021,36.7
"3023085","Zagórów - obszar wiejski (5)",2022,36.7
"3023085","Zagórów - obszar wiejski (5)",2023,36.9
"3024011","Obrzycko (1)",2000,NA
"3024011","Obrzycko (1)",2001,NA
"3024011","Obrzycko (1)",2002,587.9
"3024011","Obrzycko (1)",2003,578.8
"3024011","Obrzycko (1)",2004,580.4
"3024011","Obrzycko (1)",2005,583.9
"3024011","Obrzycko (1)",2006,581
"3024011","Obrzycko (1)",2007,585.3
"3024011","Obrzycko (1)",2008,590.4
"3024011","Obrzycko (1)",2009,595.2
"3024011","Obrzycko (1)",2010,632.6
"3024011","Obrzycko (1)",2011,631.8
"3024011","Obrzycko (1)",2012,630.7
"3024011","Obrzycko (1)",2013,637.4
"3024011","Obrzycko (1)",2014,639.8
"3024011","Obrzycko (1)",2015,640.4
"3024011","Obrzycko (1)",2016,629.9
"3024011","Obrzycko (1)",2017,635.8
"3024011","Obrzycko (1)",2018,637.7
"3024011","Obrzycko (1)",2019,635
"3024011","Obrzycko (1)",2020,636.6
"3024011","Obrzycko (1)",2021,637.4
"3024011","Obrzycko (1)",2022,638.2
"3024011","Obrzycko (1)",2023,639.3
"3024022","Duszniki (2)",2000,NA
"3024022","Duszniki (2)",2001,NA
"3024022","Duszniki (2)",2002,51.7
"3024022","Duszniki (2)",2003,52.1
"3024022","Duszniki (2)",2004,51.9
"3024022","Duszniki (2)",2005,52.2
"3024022","Duszniki (2)",2006,52.2
"3024022","Duszniki (2)",2007,52.5
"3024022","Duszniki (2)",2008,53.1
"3024022","Duszniki (2)",2009,53.7
"3024022","Duszniki (2)",2010,54.2
"3024022","Duszniki (2)",2011,54.5
"3024022","Duszniki (2)",2012,54.9
"3024022","Duszniki (2)",2013,55.3
"3024022","Duszniki (2)",2014,55.5
"3024022","Duszniki (2)",2015,55.8
"3024022","Duszniki (2)",2016,56.2
"3024022","Duszniki (2)",2017,57.2
"3024022","Duszniki (2)",2018,57.6
"3024022","Duszniki (2)",2019,58.3
"3024022","Duszniki (2)",2020,60.3
"3024022","Duszniki (2)",2021,60.6
"3024022","Duszniki (2)",2022,60.8
"3024022","Duszniki (2)",2023,61.5
"3024032","Kaźmierz (2)",2000,NA
"3024032","Kaźmierz (2)",2001,NA
"3024032","Kaźmierz (2)",2002,54.6
"3024032","Kaźmierz (2)",2003,55.3
"3024032","Kaźmierz (2)",2004,55.5
"3024032","Kaźmierz (2)",2005,56.2
"3024032","Kaźmierz (2)",2006,56.9
"3024032","Kaźmierz (2)",2007,57.6
"3024032","Kaźmierz (2)",2008,58
"3024032","Kaźmierz (2)",2009,58.7
"3024032","Kaźmierz (2)",2010,59.6
"3024032","Kaźmierz (2)",2011,60.7
"3024032","Kaźmierz (2)",2012,61.6
"3024032","Kaźmierz (2)",2013,62.3
"3024032","Kaźmierz (2)",2014,63.3
"3024032","Kaźmierz (2)",2015,63.9
"3024032","Kaźmierz (2)",2016,65
"3024032","Kaźmierz (2)",2017,66.3
"3024032","Kaźmierz (2)",2018,67.1
"3024032","Kaźmierz (2)",2019,68.5
"3024032","Kaźmierz (2)",2020,70.5
"3024032","Kaźmierz (2)",2021,71.6
"3024032","Kaźmierz (2)",2022,73
"3024032","Kaźmierz (2)",2023,73.8
"3024042","Obrzycko (2)",2000,NA
"3024042","Obrzycko (2)",2001,NA
"3024042","Obrzycko (2)",2002,38
"3024042","Obrzycko (2)",2003,38.7
"3024042","Obrzycko (2)",2004,38.3
"3024042","Obrzycko (2)",2005,38.2
"3024042","Obrzycko (2)",2006,38.6
"3024042","Obrzycko (2)",2007,38.6
"3024042","Obrzycko (2)",2008,39.3
"3024042","Obrzycko (2)",2009,39.3
"3024042","Obrzycko (2)",2010,39.4
"3024042","Obrzycko (2)",2011,39.8
"3024042","Obrzycko (2)",2012,39.9
"3024042","Obrzycko (2)",2013,40
"3024042","Obrzycko (2)",2014,40.4
"3024042","Obrzycko (2)",2015,40.3
"3024042","Obrzycko (2)",2016,40.8
"3024042","Obrzycko (2)",2017,40.7
"3024042","Obrzycko (2)",2018,40.6
"3024042","Obrzycko (2)",2019,40.3
"3024042","Obrzycko (2)",2020,39.5
"3024042","Obrzycko (2)",2021,39.7
"3024042","Obrzycko (2)",2022,40
"3024042","Obrzycko (2)",2023,39.9
"3024053","Ostroróg (3)",2000,NA
"3024053","Ostroróg (3)",2001,NA
"3024053","Ostroróg (3)",2002,56.9
"3024053","Ostroróg (3)",2003,57
"3024053","Ostroróg (3)",2004,57
"3024053","Ostroróg (3)",2005,56.9
"3024053","Ostroróg (3)",2006,57.3
"3024053","Ostroróg (3)",2007,57
"3024053","Ostroróg (3)",2008,57.2
"3024053","Ostroróg (3)",2009,57.4
"3024053","Ostroróg (3)",2010,58.4
"3024053","Ostroróg (3)",2011,58.5
"3024053","Ostroróg (3)",2012,58.6
"3024053","Ostroróg (3)",2013,58.8
"3024053","Ostroróg (3)",2014,59.4
"3024053","Ostroróg (3)",2015,59
"3024053","Ostroróg (3)",2016,59
"3024053","Ostroróg (3)",2017,59.2
"3024053","Ostroróg (3)",2018,58.5
"3024053","Ostroróg (3)",2019,58.1
"3024053","Ostroróg (3)",2020,56
"3024053","Ostroróg (3)",2021,55.9
"3024053","Ostroróg (3)",2022,55.8
"3024053","Ostroróg (3)",2023,55.7
"3024054","Ostroróg - miasto (4)",2000,NA
"3024054","Ostroróg - miasto (4)",2001,NA
"3024054","Ostroróg - miasto (4)",2002,1565.1
"3024054","Ostroróg - miasto (4)",2003,1577
"3024054","Ostroróg - miasto (4)",2004,1581.7
"3024054","Ostroróg - miasto (4)",2005,1573
"3024054","Ostroróg - miasto (4)",2006,1600.8
"3024054","Ostroróg - miasto (4)",2007,1612.8
"3024054","Ostroróg - miasto (4)",2008,1594.4
"3024054","Ostroróg - miasto (4)",2009,1587.2
"3024054","Ostroróg - miasto (4)",2010,1581.6
"3024054","Ostroróg - miasto (4)",2011,1576.8
"3024054","Ostroróg - miasto (4)",2012,1586.4
"3024054","Ostroróg - miasto (4)",2013,1590.4
"3024054","Ostroróg - miasto (4)",2014,1591.2
"3024054","Ostroróg - miasto (4)",2015,1574.4
"3024054","Ostroróg - miasto (4)",2016,1568
"3024054","Ostroróg - miasto (4)",2017,1552.8
"3024054","Ostroróg - miasto (4)",2018,1536
"3024054","Ostroróg - miasto (4)",2019,1513.6
"3024054","Ostroróg - miasto (4)",2020,1499.2
"3024054","Ostroróg - miasto (4)",2021,1488.8
"3024054","Ostroróg - miasto (4)",2022,1469.8
"3024054","Ostroróg - miasto (4)",2023,1457.1
"3024055","Ostroróg - obszar wiejski (5)",2000,NA
"3024055","Ostroróg - obszar wiejski (5)",2001,NA
"3024055","Ostroróg - obszar wiejski (5)",2002,34.2
"3024055","Ostroróg - obszar wiejski (5)",2003,34.1
"3024055","Ostroróg - obszar wiejski (5)",2004,34
"3024055","Ostroróg - obszar wiejski (5)",2005,34.1
"3024055","Ostroróg - obszar wiejski (5)",2006,34.3
"3024055","Ostroróg - obszar wiejski (5)",2007,33.8
"3024055","Ostroróg - obszar wiejski (5)",2008,34.2
"3024055","Ostroróg - obszar wiejski (5)",2009,34.6
"3024055","Ostroróg - obszar wiejski (5)",2010,35.7
"3024055","Ostroróg - obszar wiejski (5)",2011,35.8
"3024055","Ostroróg - obszar wiejski (5)",2012,35.8
"3024055","Ostroróg - obszar wiejski (5)",2013,35.9
"3024055","Ostroróg - obszar wiejski (5)",2014,36.5
"3024055","Ostroróg - obszar wiejski (5)",2015,36.3
"3024055","Ostroróg - obszar wiejski (5)",2016,36.5
"3024055","Ostroróg - obszar wiejski (5)",2017,36.8
"3024055","Ostroróg - obszar wiejski (5)",2018,36.4
"3024055","Ostroróg - obszar wiejski (5)",2019,36.3
"3024055","Ostroróg - obszar wiejski (5)",2020,34.4
"3024055","Ostroróg - obszar wiejski (5)",2021,34.5
"3024055","Ostroróg - obszar wiejski (5)",2022,34.5
"3024055","Ostroróg - obszar wiejski (5)",2023,34.6
"3024063","Pniewy (3)",2000,NA
"3024063","Pniewy (3)",2001,NA
"3024063","Pniewy (3)",2002,74.8
"3024063","Pniewy (3)",2003,74.9
"3024063","Pniewy (3)",2004,75.2
"3024063","Pniewy (3)",2005,74.8
"3024063","Pniewy (3)",2006,75.8
"3024063","Pniewy (3)",2007,76
"3024063","Pniewy (3)",2008,76.7
"3024063","Pniewy (3)",2009,76.8
"3024063","Pniewy (3)",2010,78.4
"3024063","Pniewy (3)",2011,78.6
"3024063","Pniewy (3)",2012,78.9
"3024063","Pniewy (3)",2013,78.9
"3024063","Pniewy (3)",2014,79.2
"3024063","Pniewy (3)",2015,79.3
"3024063","Pniewy (3)",2016,79.2
"3024063","Pniewy (3)",2017,79.3
"3024063","Pniewy (3)",2018,79.6
"3024063","Pniewy (3)",2019,80.2
"3024063","Pniewy (3)",2020,79.2
"3024063","Pniewy (3)",2021,78.9
"3024063","Pniewy (3)",2022,78.6
"3024063","Pniewy (3)",2023,78.1
"3024064","Pniewy - miasto (4)",2000,NA
"3024064","Pniewy - miasto (4)",2001,NA
"3024064","Pniewy - miasto (4)",2002,800.4
"3024064","Pniewy - miasto (4)",2003,805.8
"3024064","Pniewy - miasto (4)",2004,811.8
"3024064","Pniewy - miasto (4)",2005,806.2
"3024064","Pniewy - miasto (4)",2006,815.7
"3024064","Pniewy - miasto (4)",2007,820.6
"3024064","Pniewy - miasto (4)",2008,828.5
"3024064","Pniewy - miasto (4)",2009,830.3
"3024064","Pniewy - miasto (4)",2010,847.3
"3024064","Pniewy - miasto (4)",2011,852
"3024064","Pniewy - miasto (4)",2012,854
"3024064","Pniewy - miasto (4)",2013,853.3
"3024064","Pniewy - miasto (4)",2014,856.4
"3024064","Pniewy - miasto (4)",2015,860.7
"3024064","Pniewy - miasto (4)",2016,857.3
"3024064","Pniewy - miasto (4)",2017,862.3
"3024064","Pniewy - miasto (4)",2018,864.8
"3024064","Pniewy - miasto (4)",2019,872.7
"3024064","Pniewy - miasto (4)",2020,876.4
"3024064","Pniewy - miasto (4)",2021,878.5
"3024064","Pniewy - miasto (4)",2022,873.6
"3024064","Pniewy - miasto (4)",2023,867
"3024065","Pniewy - obszar wiejski (5)",2000,NA
"3024065","Pniewy - obszar wiejski (5)",2001,NA
"3024065","Pniewy - obszar wiejski (5)",2002,30.1
"3024065","Pniewy - obszar wiejski (5)",2003,29.8
"3024065","Pniewy - obszar wiejski (5)",2004,29.7
"3024065","Pniewy - obszar wiejski (5)",2005,29.7
"3024065","Pniewy - obszar wiejski (5)",2006,29.6
"3024065","Pniewy - obszar wiejski (5)",2007,29.5
"3024065","Pniewy - obszar wiejski (5)",2008,29.7
"3024065","Pniewy - obszar wiejski (5)",2009,29.8
"3024065","Pniewy - obszar wiejski (5)",2010,30.3
"3024065","Pniewy - obszar wiejski (5)",2011,30.3
"3024065","Pniewy - obszar wiejski (5)",2012,30.5
"3024065","Pniewy - obszar wiejski (5)",2013,30.5
"3024065","Pniewy - obszar wiejski (5)",2014,30.6
"3024065","Pniewy - obszar wiejski (5)",2015,30.5
"3024065","Pniewy - obszar wiejski (5)",2016,30.6
"3024065","Pniewy - obszar wiejski (5)",2017,30.3
"3024065","Pniewy - obszar wiejski (5)",2018,30.6
"3024065","Pniewy - obszar wiejski (5)",2019,30.7
"3024065","Pniewy - obszar wiejski (5)",2020,29.4
"3024065","Pniewy - obszar wiejski (5)",2021,29
"3024065","Pniewy - obszar wiejski (5)",2022,28.9
"3024065","Pniewy - obszar wiejski (5)",2023,28.8
"3024073","Szamotuły (3)",2000,NA
"3024073","Szamotuły (3)",2001,NA
"3024073","Szamotuły (3)",2002,162
"3024073","Szamotuły (3)",2003,162
"3024073","Szamotuły (3)",2004,162.7
"3024073","Szamotuły (3)",2005,163.1
"3024073","Szamotuły (3)",2006,162.6
"3024073","Szamotuły (3)",2007,163.7
"3024073","Szamotuły (3)",2008,164.2
"3024073","Szamotuły (3)",2009,165.1
"3024073","Szamotuły (3)",2010,167.2
"3024073","Szamotuły (3)",2011,167.5
"3024073","Szamotuły (3)",2012,168.3
"3024073","Szamotuły (3)",2013,169
"3024073","Szamotuły (3)",2014,168.7
"3024073","Szamotuły (3)",2015,169.3
"3024073","Szamotuły (3)",2016,169.9
"3024073","Szamotuły (3)",2017,170.5
"3024073","Szamotuły (3)",2018,171.2
"3024073","Szamotuły (3)",2019,172.4
"3024073","Szamotuły (3)",2020,172
"3024073","Szamotuły (3)",2021,171.5
"3024073","Szamotuły (3)",2022,171.2
"3024073","Szamotuły (3)",2023,170.9
"3024074","Szamotuły - miasto (4)",2000,NA
"3024074","Szamotuły - miasto (4)",2001,NA
"3024074","Szamotuły - miasto (4)",2002,1847.5
"3024074","Szamotuły - miasto (4)",2003,1851.5
"3024074","Szamotuły - miasto (4)",2004,1857.2
"3024074","Szamotuły - miasto (4)",2005,1857.4
"3024074","Szamotuły - miasto (4)",2006,1859.2
"3024074","Szamotuły - miasto (4)",2007,1863.7
"3024074","Szamotuły - miasto (4)",2008,1866.8
"3024074","Szamotuły - miasto (4)",2009,1870.3
"3024074","Szamotuły - miasto (4)",2010,1894.3
"3024074","Szamotuły - miasto (4)",2011,1718.1
"3024074","Szamotuły - miasto (4)",2012,1714.9
"3024074","Szamotuły - miasto (4)",2013,1716.6
"3024074","Szamotuły - miasto (4)",2014,1699.5
"3024074","Szamotuły - miasto (4)",2015,1698.3
"3024074","Szamotuły - miasto (4)",2016,1694.6
"3024074","Szamotuły - miasto (4)",2017,1699.9
"3024074","Szamotuły - miasto (4)",2018,1694.6
"3024074","Szamotuły - miasto (4)",2019,1701.5
"3024074","Szamotuły - miasto (4)",2020,1692.8
"3024074","Szamotuły - miasto (4)",2021,1675.9
"3024074","Szamotuły - miasto (4)",2022,1660.5
"3024074","Szamotuły - miasto (4)",2023,1644.3
"3024075","Szamotuły - obszar wiejski (5)",2000,NA
"3024075","Szamotuły - obszar wiejski (5)",2001,NA
"3024075","Szamotuły - obszar wiejski (5)",2002,58.7
"3024075","Szamotuły - obszar wiejski (5)",2003,58.5
"3024075","Szamotuły - obszar wiejski (5)",2004,58.9
"3024075","Szamotuły - obszar wiejski (5)",2005,59.3
"3024075","Szamotuły - obszar wiejski (5)",2006,59.4
"3024075","Szamotuły - obszar wiejski (5)",2007,60.3
"3024075","Szamotuły - obszar wiejski (5)",2008,60.6
"3024075","Szamotuły - obszar wiejski (5)",2009,61.3
"3024075","Szamotuły - obszar wiejski (5)",2010,62.1
"3024075","Szamotuły - obszar wiejski (5)",2011,63
"3024075","Szamotuły - obszar wiejski (5)",2012,64.1
"3024075","Szamotuły - obszar wiejski (5)",2013,64.7
"3024075","Szamotuły - obszar wiejski (5)",2014,65.5
"3024075","Szamotuły - obszar wiejski (5)",2015,66.3
"3024075","Szamotuły - obszar wiejski (5)",2016,67.2
"3024075","Szamotuły - obszar wiejski (5)",2017,67.5
"3024075","Szamotuły - obszar wiejski (5)",2018,68.5
"3024075","Szamotuły - obszar wiejski (5)",2019,69.3
"3024075","Szamotuły - obszar wiejski (5)",2020,69.5
"3024075","Szamotuły - obszar wiejski (5)",2021,70.1
"3024075","Szamotuły - obszar wiejski (5)",2022,70.9
"3024075","Szamotuły - obszar wiejski (5)",2023,71.6
"3024083","Wronki (3)",2000,NA
"3024083","Wronki (3)",2001,NA
"3024083","Wronki (3)",2002,62.1
"3024083","Wronki (3)",2003,62.1
"3024083","Wronki (3)",2004,62.2
"3024083","Wronki (3)",2005,61.9
"3024083","Wronki (3)",2006,62.3
"3024083","Wronki (3)",2007,62.5
"3024083","Wronki (3)",2008,62.2
"3024083","Wronki (3)",2009,62.1
"3024083","Wronki (3)",2010,62.9
"3024083","Wronki (3)",2011,62.9
"3024083","Wronki (3)",2012,63.2
"3024083","Wronki (3)",2013,63.1
"3024083","Wronki (3)",2014,63.2
"3024083","Wronki (3)",2015,63.2
"3024083","Wronki (3)",2016,63.1
"3024083","Wronki (3)",2017,63.3
"3024083","Wronki (3)",2018,63.3
"3024083","Wronki (3)",2019,63.2
"3024083","Wronki (3)",2020,63.1
"3024083","Wronki (3)",2021,62.7
"3024083","Wronki (3)",2022,62.2
"3024083","Wronki (3)",2023,62
"3024084","Wronki - miasto (4)",2000,NA
"3024084","Wronki - miasto (4)",2001,NA
"3024084","Wronki - miasto (4)",2002,2016.4
"3024084","Wronki - miasto (4)",2003,2009.1
"3024084","Wronki - miasto (4)",2004,2006.5
"3024084","Wronki - miasto (4)",2005,1994.1
"3024084","Wronki - miasto (4)",2006,1988.8
"3024084","Wronki - miasto (4)",2007,1988
"3024084","Wronki - miasto (4)",2008,1974.7
"3024084","Wronki - miasto (4)",2009,1972.8
"3024084","Wronki - miasto (4)",2010,2000.2
"3024084","Wronki - miasto (4)",2011,2000.2
"3024084","Wronki - miasto (4)",2012,1999.1
"3024084","Wronki - miasto (4)",2013,1987.8
"3024084","Wronki - miasto (4)",2014,1974.7
"3024084","Wronki - miasto (4)",2015,1958.9
"3024084","Wronki - miasto (4)",2016,1942.2
"3024084","Wronki - miasto (4)",2017,1943.7
"3024084","Wronki - miasto (4)",2018,1927.5
"3024084","Wronki - miasto (4)",2019,1913.8
"3024084","Wronki - miasto (4)",2020,1885
"3024084","Wronki - miasto (4)",2021,1853.9
"3024084","Wronki - miasto (4)",2022,1817.9
"3024084","Wronki - miasto (4)",2023,1808.1
"3024085","Wronki - obszar wiejski (5)",2000,NA
"3024085","Wronki - obszar wiejski (5)",2001,NA
"3024085","Wronki - obszar wiejski (5)",2002,23.8
"3024085","Wronki - obszar wiejski (5)",2003,23.9
"3024085","Wronki - obszar wiejski (5)",2004,24.1
"3024085","Wronki - obszar wiejski (5)",2005,24
"3024085","Wronki - obszar wiejski (5)",2006,24.4
"3024085","Wronki - obszar wiejski (5)",2007,24.7
"3024085","Wronki - obszar wiejski (5)",2008,24.6
"3024085","Wronki - obszar wiejski (5)",2009,24.6
"3024085","Wronki - obszar wiejski (5)",2010,24.9
"3024085","Wronki - obszar wiejski (5)",2011,24.9
"3024085","Wronki - obszar wiejski (5)",2012,25.2
"3024085","Wronki - obszar wiejski (5)",2013,25.4
"3024085","Wronki - obszar wiejski (5)",2014,25.7
"3024085","Wronki - obszar wiejski (5)",2015,26
"3024085","Wronki - obszar wiejski (5)",2016,26.2
"3024085","Wronki - obszar wiejski (5)",2017,26.4
"3024085","Wronki - obszar wiejski (5)",2018,26.7
"3024085","Wronki - obszar wiejski (5)",2019,26.9
"3024085","Wronki - obszar wiejski (5)",2020,27.3
"3024085","Wronki - obszar wiejski (5)",2021,27.5
"3024085","Wronki - obszar wiejski (5)",2022,27.7
"3024085","Wronki - obszar wiejski (5)",2023,27.7
"3025012","Dominowo (2)",2000,NA
"3025012","Dominowo (2)",2001,NA
"3025012","Dominowo (2)",2002,36.3
"3025012","Dominowo (2)",2003,35.9
"3025012","Dominowo (2)",2004,36
"3025012","Dominowo (2)",2005,35.7
"3025012","Dominowo (2)",2006,35.9
"3025012","Dominowo (2)",2007,36.2
"3025012","Dominowo (2)",2008,36.5
"3025012","Dominowo (2)",2009,37.2
"3025012","Dominowo (2)",2010,37
"3025012","Dominowo (2)",2011,37.3
"3025012","Dominowo (2)",2012,37.7
"3025012","Dominowo (2)",2013,37.8
"3025012","Dominowo (2)",2014,37.8
"3025012","Dominowo (2)",2015,37.9
"3025012","Dominowo (2)",2016,37.8
"3025012","Dominowo (2)",2017,37.6
"3025012","Dominowo (2)",2018,38.1
"3025012","Dominowo (2)",2019,38.8
"3025012","Dominowo (2)",2020,40.4
"3025012","Dominowo (2)",2021,41.5
"3025012","Dominowo (2)",2022,42.4
"3025012","Dominowo (2)",2023,43.4
"3025022","Krzykosy (2)",2000,NA
"3025022","Krzykosy (2)",2001,NA
"3025022","Krzykosy (2)",2002,58.1
"3025022","Krzykosy (2)",2003,57.9
"3025022","Krzykosy (2)",2004,58.6
"3025022","Krzykosy (2)",2005,58.7
"3025022","Krzykosy (2)",2006,58.9
"3025022","Krzykosy (2)",2007,59.1
"3025022","Krzykosy (2)",2008,59.8
"3025022","Krzykosy (2)",2009,60.3
"3025022","Krzykosy (2)",2010,61
"3025022","Krzykosy (2)",2011,60.9
"3025022","Krzykosy (2)",2012,60.9
"3025022","Krzykosy (2)",2013,61.7
"3025022","Krzykosy (2)",2014,62
"3025022","Krzykosy (2)",2015,62.5
"3025022","Krzykosy (2)",2016,62.8
"3025022","Krzykosy (2)",2017,63.5
"3025022","Krzykosy (2)",2018,63.7
"3025022","Krzykosy (2)",2019,64.5
"3025022","Krzykosy (2)",2020,65.2
"3025022","Krzykosy (2)",2021,65.7
"3025022","Krzykosy (2)",2022,66.2
"3025022","Krzykosy (2)",2023,66.3
"3025032","Nowe Miasto nad Wartą (2)",2000,NA
"3025032","Nowe Miasto nad Wartą (2)",2001,NA
"3025032","Nowe Miasto nad Wartą (2)",2002,74.8
"3025032","Nowe Miasto nad Wartą (2)",2003,75.1
"3025032","Nowe Miasto nad Wartą (2)",2004,75.6
"3025032","Nowe Miasto nad Wartą (2)",2005,75.5
"3025032","Nowe Miasto nad Wartą (2)",2006,75.3
"3025032","Nowe Miasto nad Wartą (2)",2007,75.6
"3025032","Nowe Miasto nad Wartą (2)",2008,75.8
"3025032","Nowe Miasto nad Wartą (2)",2009,75.6
"3025032","Nowe Miasto nad Wartą (2)",2010,75.9
"3025032","Nowe Miasto nad Wartą (2)",2011,76
"3025032","Nowe Miasto nad Wartą (2)",2012,76.1
"3025032","Nowe Miasto nad Wartą (2)",2013,75.8
"3025032","Nowe Miasto nad Wartą (2)",2014,75.8
"3025032","Nowe Miasto nad Wartą (2)",2015,76.2
"3025032","Nowe Miasto nad Wartą (2)",2016,75.8
"3025032","Nowe Miasto nad Wartą (2)",2017,75.8
"3025032","Nowe Miasto nad Wartą (2)",2018,75.7
"3025032","Nowe Miasto nad Wartą (2)",2019,75.4
"3025032","Nowe Miasto nad Wartą (2)",2020,73
"3025032","Nowe Miasto nad Wartą (2)",2021,72.3
"3025032","Nowe Miasto nad Wartą (2)",2022,72.3
"3025032","Nowe Miasto nad Wartą (2)",2023,72.2
"3025043","Środa Wielkopolska (3)",2000,NA
"3025043","Środa Wielkopolska (3)",2001,NA
